address,area,price,property,room_id,status,use
厦门金茂2017XP08地块8号楼5层501室,106.12,32423,商品房,501,,住宅
厦门金茂2017XP08地块8号楼6层604室,119.77,32273,商品房,604,,住宅
厦门金茂2017XP08地块8号楼6层603室,79.32,32123,商品房,603,,住宅
厦门金茂2017XP08地块8号楼6层602室,79.32,32123,商品房,602,,住宅
厦门金茂2017XP08地块8号楼6层601室,106.12,32573,商品房,601,,住宅
厦门金茂2017XP08地块8号楼7层704室,119.77,32423,商品房,704,,住宅
厦门金茂2017XP08地块8号楼7层703室,79.32,32273,商品房,703,,住宅
厦门金茂2017XP08地块8号楼7层702室,79.32,32273,商品房,702,,住宅
厦门金茂2017XP08地块8号楼7层701室,106.12,32723,商品房,701,,住宅
厦门金茂2017XP08地块8号楼8层804室,119.77,32573,商品房,804,,住宅
厦门金茂2017XP08地块8号楼8层803室,79.32,32423,商品房,803,,住宅
厦门金茂2017XP08地块8号楼8层802室,79.32,32423,商品房,802,,住宅
厦门金茂2017XP08地块8号楼8层801室,106.12,32873,商品房,801,,住宅
厦门金茂2017XP08地块8号楼9层904室,119.77,32723,商品房,904,,住宅
厦门金茂2017XP08地块8号楼9层903室,79.32,32573,商品房,903,,住宅
厦门金茂2017XP08地块8号楼9层902室,79.32,32573,商品房,902,,住宅
厦门金茂2017XP08地块8号楼9层901室,106.12,33023,商品房,901,,住宅
厦门金茂2017XP08地块8号楼10层1004室,119.77,32873,商品房,1004,,住宅
厦门金茂2017XP08地块8号楼10层1003室,79.32,32723,商品房,1003,,住宅
厦门金茂2017XP08地块8号楼10层1002室,79.32,32723,商品房,1002,,住宅
厦门金茂2017XP08地块8号楼10层1001室,106.12,33173,商品房,1001,,住宅
厦门金茂2017XP08地块8号楼11层1104室,119.77,32973,商品房,1104,,住宅
厦门金茂2017XP08地块8号楼11层1103室,79.32,32823,商品房,1103,,住宅
厦门金茂2017XP08地块8号楼11层1102室,79.32,32823,商品房,1102,,住宅
厦门金茂2017XP08地块8号楼11层1101室,106.12,33273,商品房,1101,,住宅
厦门金茂2017XP08地块8号楼12层1204室,119.77,33073,商品房,1204,,住宅
厦门金茂2017XP08地块8号楼12层1203室,79.32,32923,商品房,1203,,住宅
厦门金茂2017XP08地块8号楼12层1202室,79.32,32923,商品房,1202,,住宅
厦门金茂2017XP08地块8号楼12层1201室,106.12,33373,商品房,1201,,住宅
厦门金茂2017XP08地块8号楼13层1304室,119.77,33173,商品房,1304,,住宅
厦门金茂2017XP08地块8号楼13层1303室,79.32,33023,商品房,1303,,住宅
厦门金茂2017XP08地块8号楼13层1302室,79.32,33023,商品房,1302,,住宅
厦门金茂2017XP08地块8号楼13层1301室,106.12,33473,商品房,1301,,住宅
