address,area,price,property,room_id,status,use
2016XP04地块地下室地下二层第A002号车位,35.49,600000,商品房,A002,,车库/车位
2016XP04地块地下室地下二层第A001号车位,35.49,600000,商品房,A001,,车库/车位
2016XP04地块地下室地下一层第B198、B198-1号子母车位,70.98,600000,商品房,B198、B198-1,,车库/车位
2016XP04地块地下室地下一层第B197、B197-1号子母车位,70.98,600000,商品房,B197、B197-1,,车库/车位
2016XP04地块地下室地下一层第B181、B181-1号子母车位,70.98,600000,商品房,B181、B181-1,,车库/车位
2016XP04地块地下室地下一层第B180、B180-1号子母车位,70.98,600000,商品房,B180、B180-1,,车库/车位
2016XP04地块地下室地下一层第B179、B179-1号子母车位,70.98,600000,商品房,B179、B179-1,,车库/车位
2016XP04地块地下室地下一层第B178、B178-1号子母车位,70.98,600000,商品房,B178、B178-1,,车库/车位
2016XP04地块地下室地下一层第B170、B170-1号子母车位,70.98,600000,商品房,B170、B170-1,,车库/车位
2016XP04地块地下室地下一层第B167、B167-1号子母车位,70.98,600000,商品房,B167、B167-1,,车库/车位
2016XP04地块地下室地下一层第B166、B166-1号子母车位,70.98,600000,商品房,B166、B166-1,,车库/车位
2016XP04地块地下室地下一层第B165、B165-1号子母车位,70.98,600000,商品房,B165、B165-1,,车库/车位
2016XP04地块地下室地下一层第B164、B164-1号子母车位,70.98,600000,商品房,B164、B164-1,,车库/车位
2016XP04地块地下室地下一层第B161、B161-1号子母车位,70.98,600000,商品房,B161、B161-1,,车库/车位
2016XP04地块地下室地下一层第B160、B160-1号子母车位,70.98,600000,商品房,B160、B160-1,,车库/车位
2016XP04地块地下室地下一层第B157、B157-1号子母车位,70.98,600000,商品房,B157、B157-1,,车库/车位
2016XP04地块地下室地下一层第B156、B156-1号子母车位,70.98,600000,商品房,B156、B156-1,,车库/车位
2016XP04地块地下室地下一层第B155、B155-1号子母车位,70.98,600000,商品房,B155、B155-1,,车库/车位
2016XP04地块地下室地下一层第B154、B154-1号子母车位,70.98,600000,商品房,B154、B154-1,,车库/车位
2016XP04地块地下室地下一层第B145、B145-1号子母车位,70.98,600000,商品房,B145、B145-1,,车库/车位
2016XP04地块地下室地下一层第B144、B144-1号子母车位,70.98,600000,商品房,B144、B144-1,,车库/车位
2016XP04地块地下室地下一层第B138、B138-1号子母车位,70.98,600000,商品房,B138、B138-1,,车库/车位
2016XP04地块地下室地下一层第B135、B135-1号子母车位,70.98,600000,商品房,B135、B135-1,,车库/车位
2016XP04地块地下室地下一层第B126、B126-1号子母车位,70.98,600000,商品房,B126、B126-1,,车库/车位
2016XP04地块地下室地下一层第B125、B125-1号子母车位,70.98,600000,商品房,B125、B125-1,,车库/车位
2016XP04地块地下室地下一层第B124、B124-1号子母车位,70.98,600000,商品房,B124、B124-1,,车库/车位
2016XP04地块地下室地下一层第B121、B121-1号子母车位,70.98,600000,商品房,B121、B121-1,,车库/车位
2016XP04地块地下室地下一层第B120、B120-1号子母车位,70.98,600000,商品房,B120、B120-1,,车库/车位
2016XP04地块地下室地下一层第B119、B119-1号子母车位,70.98,600000,商品房,B119、B119-1,,车库/车位
2016XP04地块地下室地下一层第B118、B118-1号子母车位,70.98,600000,商品房,B118、B118-1,,车库/车位
2016XP04地块地下室地下一层第B115、B115-1号子母车位,70.98,600000,商品房,B115、B115-1,,车库/车位
2016XP04地块地下室地下一层第B114、B114-1号子母车位,70.98,600000,商品房,B114、B114-1,,车库/车位
2016XP04地块地下室地下一层第B111、B111-1号子母车位,70.98,600000,商品房,B111、B111-1,,车库/车位
2016XP04地块地下室地下一层第B110、B110-1号子母车位,70.98,600000,商品房,B110、B110-1,,车库/车位
2016XP04地块地下室地下一层第B109、B109-1号子母车位,70.98,600000,商品房,B109、B109-1,,车库/车位
2016XP04地块地下室地下一层第B108、B108-1号子母车位,70.98,600000,商品房,B108、B108-1,,车库/车位
2016XP04地块地下室地下一层第B096、B096-1号子母车位,70.98,600000,商品房,B096、B096-1,,车库/车位
2016XP04地块地下室地下一层第B095、B095-1号子母车位,70.98,600000,商品房,B095、B095-1,,车库/车位
2016XP04地块地下室地下一层第B089、B089-1号子母车位,70.98,600000,商品房,B089、B089-1,,车库/车位
2016XP04地块地下室地下一层第B086、B086-1号子母车位,70.98,600000,商品房,B086、B086-1,,车库/车位
2016XP04地块地下室地下一层第B080、B080-1号子母车位,70.98,600000,商品房,B080、B080-1,,车库/车位
2016XP04地块地下室地下一层第B079、B079-1号子母车位,70.98,600000,商品房,B079、B079-1,,车库/车位
2016XP04地块地下室地下一层第B075、B075-1号子母车位,70.98,600000,商品房,B075、B075-1,,车库/车位
2016XP04地块地下室地下一层第B069、B069-1号子母车位,70.98,600000,商品房,B069、B069-1,,车库/车位
2016XP04地块地下室地下一层第B068、B068-1号子母车位,70.98,600000,商品房,B068、B068-1,,车库/车位
2016XP04地块地下室地下一层第B066、B066-1号子母车位,70.98,600000,商品房,B066、B066-1,,车库/车位
2016XP04地块地下室地下一层第B058、B058-1号子母车位,70.98,600000,商品房,B058、B058-1,,车库/车位
2016XP04地块地下室地下一层第B057、B057-1号子母车位,70.98,600000,商品房,B057、B057-1,,车库/车位
2016XP04地块地下室地下一层第B056、B056-1号子母车位,70.98,600000,商品房,B056、B056-1,,车库/车位
2016XP04地块地下室地下一层第B053、B053-1号子母车位,70.98,600000,商品房,B053、B053-1,,车库/车位
2016XP04地块地下室地下一层第B052、B052-1号子母车位,70.98,600000,商品房,B052、B052-1,,车库/车位
2016XP04地块地下室地下一层第B051、B051-1号子母车位,70.98,600000,商品房,B051、B051-1,,车库/车位
2016XP04地块地下室地下一层第B050、B050-1号子母车位,70.98,600000,商品房,B050、B050-1,,车库/车位
2016XP04地块地下室地下一层第B048w、B048-1号无障碍子母车位,88.72,600000,商品房,B048w、B048-1,,车库/车位
2016XP04地块地下室地下一层第B047、B047-1号子母车位,70.98,600000,商品房,B047、B047-1,,车库/车位
2016XP04地块地下室地下一层第B044、B044-1号子母车位,70.98,600000,商品房,B044、B044-1,,车库/车位
2016XP04地块地下室地下一层第B043、B043-1号子母车位,70.98,600000,商品房,B043、B043-1,,车库/车位
2016XP04地块地下室地下一层第B042、B042-1号子母车位,70.98,600000,商品房,B042、B042-1,,车库/车位
2016XP04地块地下室地下一层第B041、B041-1号子母车位,70.98,600000,商品房,B041、B041-1,,车库/车位
2016XP04地块地下室地下一层第B038、B038-1号子母车位,70.98,600000,商品房,B038、B038-1,,车库/车位
2016XP04地块地下室地下一层第A036、A036-1号子母车位,73.85,600000,商品房,A036、A036-1,,车库/车位
2016XP04地块地下室地下一层第A034、A034-1号子母车位,73.85,600000,商品房,A034、A034-1,,车库/车位
2016XP04地块地下室地下一层第A031w、A031-1号无障碍子母车位,91.59,600000,商品房,A031w、A031-1,,车库/车位
2016XP04地块地下室地下一层第B030、B030-1号子母车位,70.98,600000,商品房,B030、B030-1,,车库/车位
2016XP04地块地下室地下一层第A029w、A029-1号无障碍子母车位,91.59,600000,商品房,A029w、A029-1,,车库/车位
2016XP04地块地下室地下一层第B026、B026-1号子母车位,70.98,600000,商品房,B026、B026-1,,车库/车位
2016XP04地块地下室地下一层第B023、B023-1号子母车位,70.98,600000,商品房,B023、B023-1,,车库/车位
2016XP04地块地下室地下一层第B022、B022-1号子母车位,70.98,600000,商品房,B022、B022-1,,车库/车位
2016XP04地块地下室地下一层第B019、B019-1号子母车位,70.98,600000,商品房,B019、B019-1,,车库/车位
2016XP04地块地下室地下一层第B018、B018-1号子母车位,70.98,600000,商品房,B018、B018-1,,车库/车位
2016XP04地块地下室地下一层第B017、B017-1号子母车位,70.98,600000,商品房,B017、B017-1,,车库/车位
2016XP04地块地下室地下一层第B016、B016-1号子母车位,70.98,600000,商品房,B016、B016-1,,车库/车位
2016XP04地块地下室地下一层第B006、B006-1号子母车位,70.98,600000,商品房,B006、B006-1,,车库/车位
2016XP04地块地下室地下一层第A502a号微型车位,27.62,,其他,A502a,不可售,车库/车位
2016XP04地块地下室地下一层第A501a号微型车位,27.62,,其他,A501a,不可售,车库/车位
2016XP04地块地下室地下一层第A500号车位,35.49,600000,商品房,A500,,车库/车位
2016XP04地块地下室地下一层第A499号车位,35.49,600000,商品房,A499,,车库/车位
2016XP04地块地下室地下一层第A498号车位,35.49,600000,商品房,A498,,车库/车位
2016XP04地块地下室地下一层第A497号车位,40.17,600000,商品房,A497,,车库/车位
2016XP04地块地下室地下一层第A496号车位,40.17,600000,商品房,A496,,车库/车位
2016XP04地块地下室地下一层第A495号车位,35.49,600000,商品房,A495,,车库/车位
2016XP04地块地下室地下一层第A494号车位,35.49,600000,商品房,A494,,车库/车位
2016XP04地块地下室地下一层第A493号车位,35.49,600000,商品房,A493,,车库/车位
2016XP04地块地下室地下一层第A492w号无障碍车位,53.23,600000,商品房,A492w,,车库/车位
2016XP04地块地下室地下一层第A491号车位,35.49,600000,商品房,A491,,车库/车位
2016XP04地块地下室地下一层第A490号车位,35.49,600000,商品房,A490,,车库/车位
2016XP04地块地下室地下一层第A489号车位,35.49,600000,商品房,A489,,车库/车位
2016XP04地块地下室地下一层第A488号车位,35.49,600000,商品房,A488,,车库/车位
2016XP04地块地下室地下一层第A487号车位,35.49,600000,商品房,A487,,车库/车位
2016XP04地块地下室地下一层第A486号车位,35.49,600000,商品房,A486,,车库/车位
2016XP04地块地下室地下一层第A485号车位,35.49,600000,商品房,A485,,车库/车位
2016XP04地块地下室地下一层第A484号车位,35.49,600000,商品房,A484,,车库/车位
2016XP04地块地下室地下一层第A483号车位,35.49,600000,商品房,A483,,车库/车位
2016XP04地块地下室地下一层第A482号车位,35.49,600000,商品房,A482,,车库/车位
2016XP04地块地下室地下一层第A481号车位,35.49,600000,商品房,A481,,车库/车位
2016XP04地块地下室地下一层第A480号车位,35.49,600000,商品房,A480,,车库/车位
2016XP04地块地下室地下一层第A479号车位,35.49,600000,商品房,A479,,车库/车位
2016XP04地块地下室地下一层第A478号车位,35.49,600000,商品房,A478,,车库/车位
2016XP04地块地下室地下一层第A477号车位,35.49,600000,商品房,A477,,车库/车位
2016XP04地块地下室地下一层第A476号车位,35.49,600000,商品房,A476,,车库/车位
2016XP04地块地下室地下一层第A475号车位,35.49,600000,商品房,A475,,车库/车位
2016XP04地块地下室地下一层第A474号车位,35.49,600000,商品房,A474,,车库/车位
2016XP04地块地下室地下一层第A473号车位,35.49,600000,商品房,A473,,车库/车位
2016XP04地块地下室地下一层第A472号车位,35.49,600000,商品房,A472,,车库/车位
2016XP04地块地下室地下一层第A471号车位,35.49,600000,商品房,A471,,车库/车位
2016XP04地块地下室地下一层第A470号车位,35.49,600000,商品房,A470,,车库/车位
2016XP04地块地下室地下一层第A469号车位,35.49,600000,商品房,A469,,车库/车位
2016XP04地块地下室地下一层第A468号车位,35.49,600000,商品房,A468,,车库/车位
2016XP04地块地下室地下一层第A467号车位,35.49,600000,商品房,A467,,车库/车位
2016XP04地块地下室地下一层第A466号车位,35.49,600000,商品房,A466,,车库/车位
2016XP04地块地下室地下一层第A465号车位,35.49,600000,商品房,A465,,车库/车位
2016XP04地块地下室地下一层第A464号车位,35.49,600000,商品房,A464,,车库/车位
2016XP04地块地下室地下一层第A463号车位,35.49,600000,商品房,A463,,车库/车位
2016XP04地块地下室地下一层第A462号车位,35.49,600000,商品房,A462,,车库/车位
2016XP04地块地下室地下一层第A461号车位,35.49,600000,商品房,A461,,车库/车位
2016XP04地块地下室地下一层第A460号车位,35.49,600000,商品房,A460,,车库/车位
2016XP04地块地下室地下一层第A459号车位,35.49,600000,商品房,A459,,车库/车位
2016XP04地块地下室地下一层第A458号车位,35.49,600000,商品房,A458,,车库/车位
2016XP04地块地下室地下一层第A457号车位,35.49,600000,商品房,A457,,车库/车位
2016XP04地块地下室地下一层第A456号车位,35.49,600000,商品房,A456,,车库/车位
2016XP04地块地下室地下一层第A455号车位,35.49,600000,商品房,A455,,车库/车位
2016XP04地块地下室地下一层第A454号车位,35.49,600000,商品房,A454,,车库/车位
2016XP04地块地下室地下一层第A453号车位,35.49,600000,商品房,A453,,车库/车位
2016XP04地块地下室地下一层第A452号车位,35.49,600000,商品房,A452,,车库/车位
2016XP04地块地下室地下一层第A451号车位,35.49,600000,商品房,A451,,车库/车位
2016XP04地块地下室地下一层第A450号车位,35.49,600000,商品房,A450,,车库/车位
2016XP04地块地下室地下一层第A449号车位,35.49,600000,商品房,A449,,车库/车位
2016XP04地块地下室地下一层第A448号车位,35.49,600000,商品房,A448,,车库/车位
2016XP04地块地下室地下一层第A447号车位,35.49,600000,商品房,A447,,车库/车位
2016XP04地块地下室地下一层第A446号车位,35.49,600000,商品房,A446,,车库/车位
2016XP04地块地下室地下一层第A445号车位,35.49,600000,商品房,A445,,车库/车位
2016XP04地块地下室地下一层第A444号车位,35.49,600000,商品房,A444,,车库/车位
2016XP04地块地下室地下一层第A443号车位,35.49,600000,商品房,A443,,车库/车位
2016XP04地块地下室地下一层第A442号车位,35.49,600000,商品房,A442,,车库/车位
2016XP04地块地下室地下一层第A441号车位,35.49,600000,商品房,A441,,车库/车位
2016XP04地块地下室地下一层第A440号车位,35.49,600000,商品房,A440,,车库/车位
2016XP04地块地下室地下一层第A439号车位,35.49,600000,商品房,A439,,车库/车位
2016XP04地块地下室地下一层第A438号车位,35.49,600000,商品房,A438,,车库/车位
2016XP04地块地下室地下一层第A437号车位,35.49,600000,商品房,A437,,车库/车位
2016XP04地块地下室地下一层第A436号车位,35.49,600000,商品房,A436,,车库/车位
2016XP04地块地下室地下一层第A435号车位,35.49,600000,商品房,A435,,车库/车位
2016XP04地块地下室地下一层第A434号车位,35.49,600000,商品房,A434,,车库/车位
2016XP04地块地下室地下一层第A433号车位,35.49,600000,商品房,A433,,车库/车位
2016XP04地块地下室地下一层第A432号车位,35.49,600000,商品房,A432,,车库/车位
2016XP04地块地下室地下一层第A431号车位,35.49,600000,商品房,A431,,车库/车位
2016XP04地块地下室地下一层第A430号车位,35.49,600000,商品房,A430,,车库/车位
2016XP04地块地下室地下一层第A429号车位,35.49,600000,商品房,A429,,车库/车位
2016XP04地块地下室地下一层第A428号车位,35.49,600000,商品房,A428,,车库/车位
2016XP04地块地下室地下一层第A427号车位,35.49,600000,商品房,A427,,车库/车位
2016XP04地块地下室地下一层第A426号车位,35.49,600000,商品房,A426,,车库/车位
2016XP04地块地下室地下一层第A425号车位,35.49,600000,商品房,A425,,车库/车位
2016XP04地块地下室地下一层第A424号车位,35.49,600000,商品房,A424,,车库/车位
2016XP04地块地下室地下一层第A423号车位,35.49,600000,商品房,A423,,车库/车位
2016XP04地块地下室地下一层第A422号车位,35.49,600000,商品房,A422,,车库/车位
2016XP04地块地下室地下一层第A421号车位,35.49,600000,商品房,A421,,车库/车位
2016XP04地块地下室地下一层第A420号车位,35.49,600000,商品房,A420,,车库/车位
2016XP04地块地下室地下一层第A419号车位,35.49,600000,商品房,A419,,车库/车位
2016XP04地块地下室地下一层第A418号车位,35.49,600000,商品房,A418,,车库/车位
2016XP04地块地下室地下一层第A417号车位,35.49,600000,商品房,A417,,车库/车位
2016XP04地块地下室地下一层第A416号车位,35.49,600000,商品房,A416,,车库/车位
2016XP04地块地下室地下一层第A415号车位,35.49,600000,商品房,A415,,车库/车位
2016XP04地块地下室地下一层第A414号车位,35.49,600000,商品房,A414,,车库/车位
2016XP04地块地下室地下一层第A413号车位,35.49,600000,商品房,A413,,车库/车位
2016XP04地块地下室地下一层第A412号车位,35.49,600000,商品房,A412,,车库/车位
2016XP04地块地下室地下一层第A411号车位,35.49,600000,商品房,A411,,车库/车位
2016XP04地块地下室地下一层第A410号车位,35.49,600000,商品房,A410,,车库/车位
2016XP04地块地下室地下一层第A409号车位,35.49,600000,商品房,A409,,车库/车位
2016XP04地块地下室地下一层第A408号车位,35.49,600000,商品房,A408,,车库/车位
2016XP04地块地下室地下一层第A407号车位,35.49,600000,商品房,A407,,车库/车位
2016XP04地块地下室地下一层第A406号车位,35.49,600000,商品房,A406,,车库/车位
2016XP04地块地下室地下一层第A405号车位,35.49,600000,商品房,A405,,车库/车位
2016XP04地块地下室地下一层第A404号车位,35.49,600000,商品房,A404,,车库/车位
2016XP04地块地下室地下一层第A403号车位,35.49,600000,商品房,A403,,车库/车位
2016XP04地块地下室地下一层第A402号车位,35.49,600000,商品房,A402,,车库/车位
2016XP04地块地下室地下一层第A401号车位,35.49,600000,商品房,A401,,车库/车位
2016XP04地块地下室地下一层第A400号车位,35.49,600000,商品房,A400,,车库/车位
2016XP04地块地下室地下一层第A399号车位,35.49,600000,商品房,A399,,车库/车位
2016XP04地块地下室地下一层第A398号车位,35.49,600000,商品房,A398,,车库/车位
2016XP04地块地下室地下一层第A397号车位,35.49,600000,商品房,A397,,车库/车位
2016XP04地块地下室地下一层第A396号车位,35.49,600000,商品房,A396,,车库/车位
2016XP04地块地下室地下一层第A395号车位,35.49,600000,商品房,A395,,车库/车位
2016XP04地块地下室地下一层第A394号车位,35.49,600000,商品房,A394,,车库/车位
2016XP04地块地下室地下一层第A393号车位,35.49,600000,商品房,A393,,车库/车位
2016XP04地块地下室地下一层第A392号车位,35.49,600000,商品房,A392,,车库/车位
2016XP04地块地下室地下一层第A391号车位,35.49,600000,商品房,A391,,车库/车位
2016XP04地块地下室地下一层第A390号车位,35.49,600000,商品房,A390,,车库/车位
2016XP04地块地下室地下一层第A389号车位,35.49,600000,商品房,A389,,车库/车位
2016XP04地块地下室地下一层第A388号车位,35.49,600000,商品房,A388,,车库/车位
2016XP04地块地下室地下一层第A387号车位,35.49,600000,商品房,A387,,车库/车位
2016XP04地块地下室地下一层第A386号车位,35.49,600000,商品房,A386,,车库/车位
2016XP04地块地下室地下一层第A385号车位,35.49,600000,商品房,A385,,车库/车位
2016XP04地块地下室地下一层第A384号车位,35.49,600000,商品房,A384,,车库/车位
2016XP04地块地下室地下一层第A383号车位,35.49,600000,商品房,A383,,车库/车位
2016XP04地块地下室地下一层第A382号车位,35.49,600000,商品房,A382,,车库/车位
2016XP04地块地下室地下一层第A381号车位,35.49,600000,商品房,A381,,车库/车位
2016XP04地块地下室地下一层第A380号车位,35.49,600000,商品房,A380,,车库/车位
2016XP04地块地下室地下一层第A379号车位,35.49,600000,商品房,A379,,车库/车位
2016XP04地块地下室地下一层第A378号车位,35.49,600000,商品房,A378,,车库/车位
2016XP04地块地下室地下一层第A377号车位,35.49,600000,商品房,A377,,车库/车位
2016XP04地块地下室地下一层第A376号车位,35.49,600000,商品房,A376,,车库/车位
2016XP04地块地下室地下一层第A375号车位,35.49,600000,商品房,A375,,车库/车位
2016XP04地块地下室地下一层第A374号车位,35.49,600000,商品房,A374,,车库/车位
2016XP04地块地下室地下一层第A373号车位,35.49,600000,商品房,A373,,车库/车位
2016XP04地块地下室地下一层第A372号车位,35.49,600000,商品房,A372,,车库/车位
2016XP04地块地下室地下一层第A371号车位,35.49,600000,商品房,A371,,车库/车位
2016XP04地块地下室地下一层第A370号车位,35.49,600000,商品房,A370,,车库/车位
2016XP04地块地下室地下一层第A369号车位,35.49,600000,商品房,A369,,车库/车位
2016XP04地块地下室地下一层第A368号车位,35.49,600000,商品房,A368,,车库/车位
2016XP04地块地下室地下一层第A367号车位,35.49,600000,商品房,A367,,车库/车位
2016XP04地块地下室地下一层第A366号车位,35.49,600000,商品房,A366,,车库/车位
2016XP04地块地下室地下一层第A365号车位,35.49,600000,商品房,A365,,车库/车位
2016XP04地块地下室地下一层第A364号车位,35.49,600000,商品房,A364,,车库/车位
2016XP04地块地下室地下一层第A363号车位,35.49,600000,商品房,A363,,车库/车位
2016XP04地块地下室地下一层第A362号车位,35.49,600000,商品房,A362,,车库/车位
2016XP04地块地下室地下一层第A361号车位,35.49,600000,商品房,A361,,车库/车位
2016XP04地块地下室地下一层第A360号车位,35.49,600000,商品房,A360,,车库/车位
2016XP04地块地下室地下一层第A359号车位,35.49,600000,商品房,A359,,车库/车位
2016XP04地块地下室地下一层第A358号车位,35.49,600000,商品房,A358,,车库/车位
2016XP04地块地下室地下一层第A357a号微型车位,27.62,,其他,A357a,不可售,车库/车位
2016XP04地块地下室地下一层第A356a号微型车位,27.62,,其他,A356a,不可售,车库/车位
2016XP04地块地下室地下一层第A355a号微型车位,27.62,,其他,A355a,不可售,车库/车位
2016XP04地块地下室地下一层第A354a号微型车位,27.62,,其他,A354a,不可售,车库/车位
2016XP04地块地下室地下一层第A353a号微型车位,27.62,,其他,A353a,不可售,车库/车位
2016XP04地块地下室地下一层第A352号车位,35.49,600000,商品房,A352,,车库/车位
2016XP04地块地下室地下一层第A351号车位,35.49,600000,商品房,A351,,车库/车位
2016XP04地块地下室地下一层第A350号车位,35.49,600000,商品房,A350,,车库/车位
2016XP04地块地下室地下一层第A349号车位,35.49,600000,商品房,A349,,车库/车位
2016XP04地块地下室地下一层第A348a号微型车位,27.62,,其他,A348a,不可售,车库/车位
2016XP04地块地下室地下一层第A347a号微型车位,27.62,,其他,A347a,不可售,车库/车位
2016XP04地块地下室地下一层第A346a号微型车位,27.62,,其他,A346a,不可售,车库/车位
2016XP04地块地下室地下一层第A345号车位,35.49,600000,商品房,A345,,车库/车位
2016XP04地块地下室地下一层第A344号车位,35.49,600000,商品房,A344,,车库/车位
2016XP04地块地下室地下一层第A343号车位,35.49,600000,商品房,A343,,车库/车位
2016XP04地块地下室地下一层第A342号车位,35.49,600000,商品房,A342,,车库/车位
2016XP04地块地下室地下一层第A341号车位,35.49,600000,商品房,A341,,车库/车位
2016XP04地块地下室地下一层第A340号车位,35.49,600000,商品房,A340,,车库/车位
2016XP04地块地下室地下一层第A339号车位,35.49,600000,商品房,A339,,车库/车位
2016XP04地块地下室地下一层第A338号车位,35.49,600000,商品房,A338,,车库/车位
2016XP04地块地下室地下一层第A337号车位,35.49,600000,商品房,A337,,车库/车位
2016XP04地块地下室地下一层第A336号车位,35.49,600000,商品房,A336,,车库/车位
2016XP04地块地下室地下一层第A335号车位,35.49,600000,商品房,A335,,车库/车位
2016XP04地块地下室地下一层第A334号车位,35.49,600000,商品房,A334,,车库/车位
2016XP04地块地下室地下一层第A333号车位,35.49,600000,商品房,A333,,车库/车位
2016XP04地块地下室地下一层第A332号车位,35.49,600000,商品房,A332,,车库/车位
2016XP04地块地下室地下一层第A331号车位,35.49,600000,商品房,A331,,车库/车位
2016XP04地块地下室地下一层第A330号车位,35.49,600000,商品房,A330,,车库/车位
2016XP04地块地下室地下一层第A329号车位,35.49,600000,商品房,A329,,车库/车位
2016XP04地块地下室地下一层第A328号车位,35.49,600000,商品房,A328,,车库/车位
2016XP04地块地下室地下一层第A327号车位,35.49,600000,商品房,A327,,车库/车位
2016XP04地块地下室地下一层第A326号车位,35.49,600000,商品房,A326,,车库/车位
2016XP04地块地下室地下一层第A325号车位,35.49,600000,商品房,A325,,车库/车位
2016XP04地块地下室地下一层第A324号车位,35.49,600000,商品房,A324,,车库/车位
2016XP04地块地下室地下一层第A323号车位,35.49,600000,商品房,A323,,车库/车位
2016XP04地块地下室地下一层第A322号车位,35.49,600000,商品房,A322,,车库/车位
2016XP04地块地下室地下一层第A321号车位,35.49,600000,商品房,A321,,车库/车位
2016XP04地块地下室地下一层第A320号车位,35.49,600000,商品房,A320,,车库/车位
2016XP04地块地下室地下一层第A319号车位,35.49,600000,商品房,A319,,车库/车位
2016XP04地块地下室地下一层第A318号车位,35.49,600000,商品房,A318,,车库/车位
2016XP04地块地下室地下一层第A317号车位,35.49,600000,商品房,A317,,车库/车位
2016XP04地块地下室地下一层第A316号车位,35.49,600000,商品房,A316,,车库/车位
2016XP04地块地下室地下一层第A315号车位,35.49,600000,商品房,A315,,车库/车位
2016XP04地块地下室地下一层第A314号车位,35.49,600000,商品房,A314,,车库/车位
2016XP04地块地下室地下一层第A313号车位,35.49,600000,商品房,A313,,车库/车位
2016XP04地块地下室地下一层第A312号车位,35.49,600000,商品房,A312,,车库/车位
2016XP04地块地下室地下一层第A311号车位,35.49,600000,商品房,A311,,车库/车位
2016XP04地块地下室地下一层第A310号车位,35.49,600000,商品房,A310,,车库/车位
2016XP04地块地下室地下一层第A309号车位,35.49,600000,商品房,A309,,车库/车位
2016XP04地块地下室地下一层第A308号车位,35.49,600000,商品房,A308,,车库/车位
2016XP04地块地下室地下一层第A307号车位,35.49,600000,商品房,A307,,车库/车位
2016XP04地块地下室地下一层第A306号车位,35.49,600000,商品房,A306,,车库/车位
2016XP04地块地下室地下一层第A305号车位,35.49,600000,商品房,A305,,车库/车位
2016XP04地块地下室地下一层第A304号车位,35.49,600000,商品房,A304,,车库/车位
2016XP04地块地下室地下一层第A303号车位,35.49,600000,商品房,A303,,车库/车位
2016XP04地块地下室地下一层第A302号车位,35.49,600000,商品房,A302,,车库/车位
2016XP04地块地下室地下一层第A301号车位,35.49,600000,商品房,A301,,车库/车位
2016XP04地块地下室地下一层第A300号车位,35.49,600000,商品房,A300,,车库/车位
2016XP04地块地下室地下一层第A299号车位,35.49,600000,商品房,A299,,车库/车位
2016XP04地块地下室地下一层第A298号车位,35.49,600000,商品房,A298,,车库/车位
2016XP04地块地下室地下一层第A297号车位,35.49,600000,商品房,A297,,车库/车位
2016XP04地块地下室地下一层第A296号车位,35.49,600000,商品房,A296,,车库/车位
2016XP04地块地下室地下一层第A295号车位,35.49,600000,商品房,A295,,车库/车位
2016XP04地块地下室地下一层第A294号车位,35.49,600000,商品房,A294,,车库/车位
2016XP04地块地下室地下一层第A293号车位,35.49,600000,商品房,A293,,车库/车位
2016XP04地块地下室地下一层第A292号车位,35.49,600000,商品房,A292,,车库/车位
2016XP04地块地下室地下一层第A291号车位,35.49,600000,商品房,A291,,车库/车位
2016XP04地块地下室地下一层第A290号车位,35.49,600000,商品房,A290,,车库/车位
2016XP04地块地下室地下一层第A289号车位,35.49,600000,商品房,A289,,车库/车位
2016XP04地块地下室地下一层第A288号车位,35.49,600000,商品房,A288,,车库/车位
2016XP04地块地下室地下一层第A287号车位,35.49,600000,商品房,A287,,车库/车位
2016XP04地块地下室地下一层第A286号车位,35.49,600000,商品房,A286,,车库/车位
2016XP04地块地下室地下一层第A285号车位,35.49,600000,商品房,A285,,车库/车位
2016XP04地块地下室地下一层第A284号车位,35.49,600000,商品房,A284,,车库/车位
2016XP04地块地下室地下一层第A283号车位,35.49,600000,商品房,A283,,车库/车位
2016XP04地块地下室地下一层第A282a号微型车位,27.62,,其他,A282a,不可售,车库/车位
2016XP04地块地下室地下一层第A281a号微型车位,27.62,,其他,A281a,不可售,车库/车位
2016XP04地块地下室地下一层第A280号车位,35.49,600000,商品房,A280,,车库/车位
2016XP04地块地下室地下一层第A279号车位,35.49,600000,商品房,A279,,车库/车位
2016XP04地块地下室地下一层第A278号车位,35.49,600000,商品房,A278,,车库/车位
2016XP04地块地下室地下一层第A277号车位,35.49,600000,商品房,A277,,车库/车位
2016XP04地块地下室地下一层第A276号车位,35.49,600000,商品房,A276,,车库/车位
2016XP04地块地下室地下一层第A275号车位,35.49,600000,商品房,A275,,车库/车位
2016XP04地块地下室地下一层第A274号车位,35.49,600000,商品房,A274,,车库/车位
2016XP04地块地下室地下一层第A273号车位,35.49,600000,商品房,A273,,车库/车位
2016XP04地块地下室地下一层第A272号车位,35.49,600000,商品房,A272,,车库/车位
2016XP04地块地下室地下一层第A271号车位,35.49,600000,商品房,A271,,车库/车位
2016XP04地块地下室地下一层第A270号车位,35.49,600000,商品房,A270,,车库/车位
2016XP04地块地下室地下一层第A269号车位,35.49,600000,商品房,A269,,车库/车位
2016XP04地块地下室地下一层第A268号车位,35.49,600000,商品房,A268,,车库/车位
2016XP04地块地下室地下一层第A267号车位,35.49,600000,商品房,A267,,车库/车位
2016XP04地块地下室地下一层第A266a号微型车位,27.62,,其他,A266a,不可售,车库/车位
